NM,NEWS
티앤엘,"신한금융투자가 티앤엘에 대해 투자 의견 매수와 목표 주가 8만원을 제시했다. 투자사는 디앤엘... 이 연구원은 티앤엘 2022년 연결 기준 매출액 및 영업이익은 각각 931억원, 382억원으로 추정했다. 2021년 4분기..."
티앤엘,"제약,헬스케어 전문매체 ‘한경바이오인사이트’에 게재된 기사입니다≫ 신한금융투자는 23일 티앤엘에... 티앤엘의 7월 창상피복재 수출액은 244만달러(약 28억9000만원)로, 전년 동기 대비 289.0% 늘었다. 지난 6월..."
티앤엘,지난 15일 방이1동주민센터에서는 폐휴대폰 재활용 전문 사회적 기업 ㈜에코티앤엘(대표 한상무)과 업무협약식이 열렸다. ㈜에코티앤엘은 2019년 롯데월드와 기금 1억2천만 원을 적립하는 등 지금까지 지역 내...
티앤엘,"신한금융투자가 티앤엘에 대해 투자 의견 매수와 목표 주가 7만원을 제시했다. 기존 목표 주가 대비 27% 상향된 수치다. 티앤엘 2분기 연결 기준 매출액과 영업이익은 각각 167억원, 62억원을 시현했다. 매출액은 당사..."
티앤엘,"신한금융투자가 4일 티앤엘에 대해 2·4분기 ‘어닝 서프라이즈’를 기록했다며 투자의견 ‘매수’를 유지하고, 목표주가는 기존 5만5000원에서 7만원으로 27% 상향조정했다. 티앤엘의 올해 2·4분기 연결 기준..."
티앤엘,"티앤엘이 2분기 '어닝 서프라이즈'를 기록한 가운데 신한금융투자는 ""하반기 매출 성장은 지속될 것""이라며 ""현재 주가는 현저한 저평가""라고 판단했다. 티앤엘에 대한 투자의견은 매수 유지, 목표주가는 7만 원으로..."
티앤엘,티앤엘(340570)은 3분기 영업이익이 전년 동기 대비 207.2% 증가한 69억6700만원으로 잠정 집계됐다고 28일 공시했다. 같은 기간 매출액은 112% 늘어난 182억7600만원이다.
티앤엘,뉴스토마토 = 박준형 기자 | 상상인증권은 29일 티앤엘(340570)이 올해 컨센서스를 초과한 실적을 기록할 것이라며 목표주가를 5만3000원에 투자의견 ‘매수’를 제시했다. 상상인증권은 2021년 상반기 티앤엘이 매출액...
티앤엘,뉴스토마토 = 최성남 기자 | 티앤엘(340570)이 2분기 호실적 소식에 이틀째 강세를 이어가고 있다. 26일 한국거래소에 따르면 이날 오전 9시36분 현재 티앤엘은 전거래일 대비 6.19% 오른 4만2900원에 거래되고...
티앤엘,티앤엘이 주주가치 제고를 위해 주당 1주 배정 무상증자를 결의했다. 사진은 최윤소 티앤엘 대표이사. 출처/티앤엘 홈페이지 [IB토마토 김형일 기자] 고기능성 의료용 소재 전문 기업 티앤엘(340570)이 주주가치 제고를...
티앤엘,최근 증권사에서 발표된 종목 가운데 티앤엘(340570)의 목표주가 괴리율이 가장 높은 것으로 나타났다. 11일 기업분석전문 버핏연구소에 따르면 최근 1주일 동안 발표된 증권사 리포트 가운데 티앤엘의 목표주가...
티앤엘,"제약,헬스케어 전문매체 ‘한경바이오인사이트’에 게재된 기사입니다≫ 신한금융투자는 6일 티앤엘에... 티앤엘의 2분기 매출 및 영업이익은 각각 169억원과 47억원으로 예상했다. 전년 대비 각각 78%와 103.7% 증가한..."
티앤엘,"신한금융투자가 티앤엘에 대해 투자 의견 매수와 목표 주가 5만5000원을 제시했다. 투자사는 티앤엘 투자 포인트로 하반기 ▲ 북미향 트러블 케어 패치를 중심으로 한 실적 고성장, ▲ 유럽 등 추가 지역으로의 확장..."
티앤엘,"3일 한국거래소에 따르면 크리스에프앤씨, 아프리카TV, 네페스, GS홈쇼핑, 티앤엘 7월 첫째 주 코스닥... 이어 GS홈쇼핑과 티앤엘의 거래량 순매수는 각각 2만 5223주, 3만 1036주를 기록했다. 거래대금 순매수는..."
티앤엘,정세희 기자 ssss308@ajunews.com 티앤엘 주가가 상승 중이다. 31일 한국거래소에 따르면 티앤엘은 이날 오전 9시 25분 기준 전 거래일 대비 3000원 (4.89%) 오른 6만4300원에 거래 중이다. 티앤엘은 ODM(제조업자개발생산)...
티앤엘,"티앤엘이 2021년 2분기 연결기준으로 매출 167억1200만 원, 영업이익 61억7100만 원, 순이익 55억1500만... 티앤엘 로고. 이녹스첨단소재는 2021년 2분기 연결기준으로 매출 1083억9900만 원, 영업이익..."
티에스이,"신한금융투자는 25일 티에스이(131290)에 대해 소켓 매출 증가로 올해 실적이 개선될 것으로 전망했다. 투자의견은 ‘매수’, 목표주가는 9만6000원을 유지했다. 오강호 신한금융투자 연구원은 “2021년 4분기 매출액은..."
티에스이,"티에스이는 오는 25일 정기주주총회를 개최한다고 2일 공시했다. 의안 주요내용은 영업보고, 감사보고, 내부회계관리제도 운영 실태 보고, 재무제표 승인의 건, 이사 선임의 건 등이다."
티에스이,티에스이는 보통주 1주당 500원의 현금 결산배당을 결정했다고 24일 공시했다. 시가배당율은 0.69%이며 배당금총액은 53억2266만원이다. 배당금 지급 예정일자는 4월 8일이다.
티에스이,티에스이는 지난해 연결기준 영업이익이 551억6797만원으로 전년대비 29.2% 증가했다고 24일 공시했다. 같은 기간 매출액은 3076억3514만원으로 7.7% 늘어난 것으로 나타났다. 당기순이익은 443억6857만원으로...
티에스이,나이스디앤비 △티에스이 △알서포트 △윈스 △나래나노텍 △넥스트아이 △키네마스터 △휴젤... 휴온스 △티에스인베스트먼트 △펌텍코리아 △매일유업 △와이엠텍 △제주맥주 △브릿지바이오테라퓨틱스 △디케이티...
티에스이,티에스이의 지난해 연간 연결기준 잠정 영업이익은 551억6796만원으로 최근 3개월간 증권사가 예상한 558억원에 부합한 실적을 올렸다. 24일 전자공시에 따르면 티에스이는 지난해 연간 연결기준 매출액이...
티에스이,"▲ 티에스이가 전년대비 연결영업이익이 증가했다고 24일 밝혔다. 동사의 공시에 따르면 전년도 영업이익은 430억원이었고, 당해년도 영업이익은 550억원이었다. 전년 대비 흑자가 29.2% 증가했다."
티에스이,신한금융투자가 18일 티에스이에 대해 올해 고성장이 기대된다며 목표주가를 기존 8만5000원에서 9만6000원으로 상향 조정했다. 투자의견도 ‘매수’를 유지했다. 전 거래일 종가 기준 티에스이 주가는 6만9000원이다....
티에스이,"4일 한국거래소에 따르면 이번 주(11월29일~12월3일) 티에스이 주가는 20.14% 상승했다. 기존 5만6600원이던 주가는 6만8000원까지 올랐다. 티에스이는 인텔, 퀄컴, AMD를 비롯한 글로벌 비메모리 ‘큰손’ 대부분을..."
티에스이,전기연 기자 kiyeoun01@ajunews.com 티에스이 주가가 상승세다. 1일 한국거래소에 따르면 오후 1시 59분 기준 티에스이는 전일 대비 7.26%(3900원) 상승한 5만7600원에 거래되고 있다. 티에스이 시가총액은...
티에스이,"7일 한국거래소에 따르면 위메이드, 유바이오로직스, 싸이토젠, NHN한국사이버결제, 티에스이가 11월... 이어 NHN한국사이버결제와 티에스이의 거래량 순매수는 각각 8만 1213주, 6만 1254주를 기록했다...."
티에스이,"신한금융투자가 티에스이에 대해 투자 의견 매수와 목표주가 11만원을 제시했다. 티에스이 현재 주가는 6만7500원이다. 증권사는 목표 주가 산정에 대해 다. 2021년 EPS(주당순이익) 4,690원, Target P/E 23.8배(Peer 평균)를..."
티에스이,반도체 검사장비 전문기업인 티에스이 주식 매수의견이 유지됐다. 반도체업체들이 D램의 차세대 규격인 DDR5로 공정을 전환하는 데 따른 수혜를 입을 것으로 예상됐다. 티에스이 로고. 오강호 신한금융투자 연구원은...
티에스이,"티에스이는 12일 올해 3분기 매출액 731억원(전년비 -23%), 영업이익 109억원(-12.2%), 순이익 119억원(+49.7%)을 각각 기록했다고 공시했다. 이번 3분기 실적을 반영한 PER은 17.4배, PBR은 2.87배, ROE는 16.5%를..."
티에스이,"충남 천안에 있는 코스닥시장 상장사 티에스이는 메모리반도체인 낸드플래시용 프로브 카드 국내 1위, 세계 2위 기업이다. 지난해 3월부터 올 2월까지 수출 실적은 8897만달러에 달한다. 티에스이 창업자 권상준 회장은..."
티에스이,반도체 검사장비 전문기업 티에스이 목표주가가 높아졌다. 하반기 반도체업체들이 DDR4에서 DDR5로 공정을 전환하는 데 따른 수혜를 입을 것으로 예상됐다. 티에스이 로고 이미지. 오강호 신한금융투자 연구원은 17일...
티에스이,"이외에도 아프리카TV 종목과 티에스이 종목이 각각 2.87%, 2.69% 하락해 하락률 상위권에 이름을... 87% 하락), 티에스이 6만1500원 (2.69% 하락), 고영 1만8550원 (2.62% 하락), 하림지주 1만200원 (1.92% 하락)..."
티에스이,"신한금융투자가 티에스이에 대해 투자 의견 매수와 목표 주가 11만원을 제시했다. 투자사는 티에스이 목표주가 산정에 대해 2021년 EPS(주당순이익) 4,639원, Target P/E 24.7배(Peer 평균)를 적용하여 산출했다고 설명했다...."
티에스이,13일 티에스이가 올해 2분기 실적을 공시했다. 공시에 따르면 티에스이의 2분기 영업이익은 지난해 같은 기간보다 18.2% 늘어난 204억8587만 원이다. 이 기간 티에스이의 매출액은 20.9% 늘어난 856억8380만 원...
티에스이,김철호 티에스이 대표이사와 임직원이 함께 어린이 교통사고 예방과 안전문화 정착을 위한 ‘어린이... 티에스이는 반도체 및 디스플레이 검사장비 분야에서 시장을 선도하는 글로벌 기업이다. 최근 2021년 코스닥...
티에스이,"반도체검사장비 전문기업 티에스이(131290)가 2분기부터 반등이 기대되고 있다. 14일 신한금융투자 보고서에 따르면, 티에스이의 올해 2분기 예상 매출액은 722억원(전년동기대비 +2%), 영업이익은 146억원..."
티에스이,"이투데이=조성진 기자 | 위메이드, 엠투엔 티에스이 [주주총회] 코오롱머티리얼, 사조산업, 율호, 비피도 [신규상장] 에스케이리츠 [IR일정] LG디스플레이, 기아, 일동제약, 코나아이, LG화학, 인선이엔티, 이노뎁, 한섬..."
티에스이,"티에스이(131290)는 메가프로브를 흡수합병한다고 2일 공시했다. 소규모합병 형태로, 티에스이는 존속하고 메가프로브는 소멸한다. 회사 측은 합병을 통해 경영 효율성 증대 및 사업경쟁력을 강화를 합병 목적으로..."
티에스이,"올해 고성장 기대 '티에스이' Q. 티에스이, 어떤 회사인가? A. 프로브 카드, 테스트 소켓, 인터페이스 보드 등 생산 A. 반도체 테스트에 필요한 소모성 부품 공급 A. 프로브 카드: 칩과 테스트 장비를 연결하는 장치 A...."
티에스이,"신한금융투자가 티에스이에 대해 투자 의견 매수와 목표 주가 60만원을 제시했다. 오강호 신한금융투자 연구원은 티에스이 투자 포인트로 2021년 신제품 매출 가세, 자회사 실적 개선에 따른 밸류에이션 리레이팅이..."
티에스이,"신한금융투자는 16일 티에스이(131290)에 대해 올해 2분기 호실적을 달성, 프로브 카드로 인한 실적 성장이... 신한금융투자가 예상한 티에스이의 올해 2분기 매출액, 영업이익은 785억원, 157억원으로 각각 전년 동기 대비..."
티에스이,"반도체 및 디스플레이 검사장비, 반도체 소모품 제조기업 '티에스이'의 창업주 2세들이 증여지분을... 30일 업계에 따르면 티에스이 창업주 권상준 대표의 두 딸과 조카는 2018년 증여받은 지분 가운데 상당 부분을..."
티에스이,"반도체 검사용 테스트 소켓(Test socket), 프로브카드(Probe Card) 전문기업 '티에스이'가 지난해 진행한... 30일 금융감독원 전자공시에 따르면 티에스이는 지난해 연결기준 매출액 2855억원, 영업이익 427억원을 기록했다...."
티에스이,신한금융투자는 26일 티에스이가 올해 1분기 실적 개선이 기대된다고 분석했다. 목표가는 9만원으로 유지했다. 신한금융투자 오강호 연구원이 추정한 티에스이의 올해 1분기 매출액은 전년 동기 대비 32% 증가한...
티에스이,"그로부터 23년이 지난 2021년 ‘1억달러 수출’을 달성한 코스닥시장 상장사 티에스이의 권상준 회장... 권 회장이 1994년 창업한 티에스이는 프로브 카드와 테스트 소켓, 인터페이스 보드 등 제조업체다. 프로브 카드는..."
티에스이,"신한금융투자가 티에스이에 대해 투자 의견 매수와 목표 주가 9만원을 제시했다. 투자사는 티에스이의 올해 1분기 실적에 대해 매출액 757억원(+32% ), 영업이익 121억원을 전망했다. 오강호 신한금융투자 연구원은..."
티에스이,상장사인 티에스이가 독자 특허기술로 개발한 HBM(고 대역폭 메모리)반도체 테스트용 다이캐리어(DIE... 티에스이는 자체보유한 초소형·초정밀 기계가공 공정인 MEMS팹에서 콘택트 핀(Contact pin)을 제작하고...
